Functionality	H3F3A	H3K20me1	H3K23ac	H3K27ac	H3K36me3	H3K4me1	H3K4me3	H3K79me1	 H3K79me2	H3K9ac	H3K9me3	H4K4me2
Yes	31.714	263.352	5.79168	11322.7	1737.27	1244.53	41574.1	0	727.36	2945.46	0	1499.23
Yes	64.9007	864.135	8.8082	17251	4269.2	4000.19	78729.1	0	1457.82	5535.14	0	3021.84
Yes	64.9007	864.135	8.8082	17251	4269.2	4000.19	78729.1	0	1457.82	5535.14	0	3021.84
No	0	0	0	9.12999	0	50.5429	0	0	0	0	1.02513	15.9817
Yes	44.6691	474.024	0	4644.95	2839.65	2611.22	26171	0	716.415	2113.92	0	1481.43
No	37.1759	2.76755	0	512.843	4.86165	134.248	2474.47	0	2.4576	0	1.9383	7.7813
Yes	43.7558	202.707	0	3182.92	517.113	2545.56	30.3637	21.6599	158.826	28.9162	19.1743	255.701
Yes	43.7558	202.707	0	3182.92	517.113	2545.56	30.3637	21.6599	158.826	28.9162	19.1743	255.701
Yes	43.7558	202.707	0	3182.92	517.113	2545.56	30.3637	21.6599	158.826	28.9162	19.1743	255.701
Yes	43.7558	202.707	0	3182.92	517.113	2545.56	30.3637	21.6599	158.826	28.9162	19.1743	255.701
No	4.94386	0	0	1146.45	270.857	1042.58	138.349	0	0	32.4505	0	6.97674
No	4.94386	0	0	1146.45	270.857	1042.58	138.349	0	0	32.4505	0	6.97674
No	0	0	0	0	4.28767	24.1449	5.32553	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	14.0543	0	0
No	0	0	0	0	0	0	0	0	0	14.0543	0	0
No	0	0	0	2052.94	0	826.051	117.04	0	0	264.125	23.0267	66.3157
No	0	0	0	2052.94	0	826.051	117.04	0	0	264.125	23.0267	66.3157
No	0	0	0	2052.94	0	826.051	117.04	0	0	264.125	23.0267	66.3157
No	0	0	0	2052.94	0	826.051	117.04	0	0	264.125	23.0267	66.3157
No	0	0	0	2052.94	0	826.051	117.04	0	0	264.125	23.0267	66.3157
No	31.9311	0	40.8609	51721.8	2772.99	13759.8	173113	0	0	8034.97	100.255	7464.62
No	31.9311	0	40.8609	51721.8	2772.99	13759.8	173113	0	0	8034.97	100.255	7464.62
No	31.9311	0	40.8609	51721.8	2772.99	13759.8	173113	0	0	8034.97	100.255	7464.62
No	31.9311	0	40.8609	51721.8	2772.99	13759.8	173113	0	0	8034.97	100.255	7464.62
No	31.9311	0	40.8609	51721.8	2772.99	13759.8	173113	0	0	8034.97	100.255	7464.62
Yes	47.2939	33.3517	0	52199.2	6608.38	3929.33	178000	0	0	5526.95	852.162	6293.79
Yes	47.2939	33.3517	0	52199.2	6608.38	3929.33	178000	0	0	5526.95	852.162	6293.79
Yes	47.2939	33.3517	0	52199.2	6608.38	3929.33	178000	0	0	5526.95	852.162	6293.79
Yes	47.2939	33.3517	0	52199.2	6608.38	3929.33	178000	0	0	5526.95	852.162	6293.79
Yes	47.2939	33.3517	0	52199.2	6608.38	3929.33	178000	0	0	5526.95	852.162	6293.79
No	70.5076	0	22.6872	19149.2	4384.19	4398.45	131873	0	0	2076.35	36.5188	6479.2
No	70.5076	0	22.6872	19149.2	4384.19	4398.45	131873	0	0	2076.35	36.5188	6479.2
No	70.5076	0	22.6872	19149.2	4384.19	4398.45	131873	0	0	2076.35	36.5188	6479.2
No	70.5076	0	22.6872	19149.2	4384.19	4398.45	131873	0	0	2076.35	36.5188	6479.2
No	70.5076	0	22.6872	19149.2	4384.19	4398.45	131873	0	0	2076.35	36.5188	6479.2
No	0	0	0	272.134	19.1136	29.5131	0	0	0	32.7976	0	0
No	0	0	0	272.134	19.1136	29.5131	0	0	0	32.7976	0	0
No	0	0	0	272.134	19.1136	29.5131	0	0	0	32.7976	0	0
No	0	0	0	272.134	19.1136	29.5131	0	0	0	32.7976	0	0
No	0	0	0	272.134	19.1136	29.5131	0	0	0	32.7976	0	0
No	0	0	0	1987.97	514.235	1337.18	30.1963	0	0	0	6143.13	205.22
No	0	0	0	1987.97	514.235	1337.18	30.1963	0	0	0	6143.13	205.22
No	0	0	0	1987.97	514.235	1337.18	30.1963	0	0	0	6143.13	205.22
No	0	0	0	1987.97	514.235	1337.18	30.1963	0	0	0	6143.13	205.22
No	0	0	0	1987.97	514.235	1337.18	30.1963	0	0	0	6143.13	205.22
No	0	0	0	0	0	0	0	0	0	0	14.6624	0
No	0	0	0	0	0	0	0	0	0	0	2.82488	0
Yes	15.1228	350.23	18.9834	12297.3	1267.9	2714.13	43568.3	0.401576	738.736	3711.84	0	1443.01
Yes	36.3084	431.907	4.13012	4179.2	1883.88	2310.21	9158.87	3.92874	644.813	1235.6	0	970.749
No	0	0	0	9.76175	0	58.1381	0	0	0	0	12.8241	0
No	0	0	0	9.76175	0	58.1381	0	0	0	0	12.8241	0
No	0	0	0	3.89195	0	55.6121	3.55981	0	0	0	27.6862	2.53145
No	0	0	0	6.8479	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	14.6784	0
No	0	0	0	0	0	0	0	0	0	0	14.6784	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	34.7763	0	0	0	0	7.87515	5.70124	0
No	0	0	0	0	34.7763	0	0	0	0	7.87515	5.70124	0
No	0	0	0	9.54881	0	20.6089	0	0	0	0	18.0517	0
No	0	0	0	9.54881	0	20.6089	0	0	0	0	18.0517	0
No	0	0	0	9.54881	0	20.6089	0	0	0	0	18.0517	0
No	0	0	0	9.54881	0	20.6089	0	0	0	0	18.0517	0
Yes	0	56.7154	0	65.7433	306.389	25.2682	17.1466	6.61586	14.5863	0	0	0
Yes	0	0	0	0	0	0	8.59368	0	0	0	390.298	0
Yes	0	0	0	0	0	0	8.59368	0	0	0	390.298	0
No	0	0	0	15.8877	0	0	25.9881	0	0	0	172.602	0
No	0	0	0	15.8877	0	0	25.9881	0	0	0	172.602	0
No	0	0	0	15.8877	0	0	25.9881	0	0	0	172.602	0
No	0	0	0	3.26165	0	0	0	0	0	0	8.79102	0
No	0	13.7338	0	0	0	0	0	0	14.2847	0	0	0
No	0	13.7338	0	0	0	0	0	0	14.2847	0	0	0
No	0	13.7338	0	0	0	0	0	0	14.2847	0	0	0
No	0	0	0	0	0	0	0	0	0	0	6.66026	0
No	0	0	0	0	0	0	0	0	0	0	6.66026	0
Yes	0	57.8423	0	236.934	2354	27.4719	7.817	0	0	49.6481	0	53.7709
No	0	0	0	0	0	0	0	0	0	0	0	0
No	20.5793	0	0	194.227	13.0248	368.534	20.4395	0	0	11.0159	268.306	36.0899
No	20.5793	0	0	194.227	13.0248	368.534	20.4395	0	0	11.0159	268.306	36.0899
No	20.5793	0	0	194.227	13.0248	368.534	20.4395	0	0	11.0159	268.306	36.0899
No	0	0	0	258.779	36.4474	745.936	0	0	0	0	22.4108	4.00154
No	0	0	0	258.779	36.4474	745.936	0	0	0	0	22.4108	4.00154
No	0	0	0	0	0	0	0	0	0	4.10328	6.3013	0
No	0	0	0	0	0	0	0	0	0	4.10328	6.3013	0
No	0	0	0	0	0	0	0	0	0	4.10328	6.3013	0
No	0	0	0	0	0	12.2564	11.417	0	0	0	55.5443	0
No	0	0	0	0	0	12.2564	11.417	0	0	0	55.5443	0
No	0	0	0	0	0	12.2564	11.417	0	0	0	55.5443	0
Yes	0	18.3348	0	137.264	50.7779	32.6635	141.464	0	0	0	205.689	0
Yes	0	18.3348	0	137.264	50.7779	32.6635	141.464	0	0	0	205.689	0
Yes	0	18.3348	0	137.264	50.7779	32.6635	141.464	0	0	0	205.689	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	12.8438	0
No	0	0	0	0	0	0	0	0	0	0	12.8438	0
No	0	0	0	0	0	0	0	0	0	0	12.8438	0
No	5.89342	0.305306	0	738.071	0	352.438	3.80773	0	0	140.348	0	49.3136
No	5.89342	0.305306	0	738.071	0	352.438	3.80773	0	0	140.348	0	49.3136
No	0	0	0	15.0101	0	115.589	0.857269	0	0	0	5.66249	2.97589
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	331.092	3.03354	516.054	22.3458	0	0	0	3.1678	202.474
No	0	0	0	456.521	12.4908	481.014	1706.57	0	0	3.53041	0	280.501
No	0	0	0	456.521	12.4908	481.014	1706.57	0	0	3.53041	0	280.501
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	18.3791	1.85904	3.59267	0	0	0	173.921	0
No	0	0	0	17.9585	23.0647	4.67059	14.957	0	0	0	12.1916	0
No	0	0	0	3.77427	4.73065	0	0	0	0	0	192.763	0
No	0	0	0	24.2822	0.236397	0	16.6017	0	0	0	403.122	0
No	0	0	0	24.2822	0.236397	0	16.6017	0	0	0	403.122	0
No	0	0	0	0	0	0	0	0	0	0	65.0353	0
Yes	7.92549	14.2002	0	122.01	28.4394	137.847	3.13472	0	0	11.6236	0	48.3275
Yes	5.31043	5.30644	0	749.122	1787.49	373.44	10.2513	8.96759	70.0567	5.13255	2.55252	25.3388
No	46.7175	0	0	3304.14	48.0259	546.18	11.5874	0	0	135.512	28.1879	83.817
No	46.7175	0	0	3304.14	48.0259	546.18	11.5874	0	0	135.512	28.1879	83.817
No	46.7175	0	0	3304.14	48.0259	546.18	11.5874	0	0	135.512	28.1879	83.817
No	46.7175	0	0	3304.14	48.0259	546.18	11.5874	0	0	135.512	28.1879	83.817
No	0	0	0	0	0	0	8.22764	0	0	0	350.609	0
No	0	0	0	0	0	0	8.22764	0	0	0	350.609	0
No	76.0883	100.096	0	8162.97	1446.1	1969.1	19679.4	0	0	80.7138	151.136	1569.54
Yes	22.3428	62.4705	0	7427.62	1529.16	3483.49	24686.6	0	0	482.953	194.791	1756.26
No	0	0	0	26.145	0	49.1132	52.3855	0	0	5.88543	0	31.1661
No	0	0	0	26.145	0	49.1132	52.3855	0	0	5.88543	0	31.1661
No	0	0	0	89.5763	8.56906	38.1224	143.095	0	0	0	10.6438	65.3509
No	0	0	0	89.5763	8.56906	38.1224	143.095	0	0	0	10.6438	65.3509
No	0	3.04236	0	7.93888	3.63945	0	5.28543	0	0	0	0	0
No	56.437	0	7.69558	2709.23	16.6455	2227.64	5092.71	0	0	927.748	0	2245.74
No	56.437	0	7.69558	2709.23	16.6455	2227.64	5092.71	0	0	927.748	0	2245.74
No	89.5734	0	0	11001.4	0.835572	2913.96	11020.1	0	0	1844.07	4.3853	2646.64
No	89.5734	0	0	11001.4	0.835572	2913.96	11020.1	0	0	1844.07	4.3853	2646.64
Yes	22.0531	0	8.17871	11739.7	3.16782	585.92	8443.2	0	0	1112.31	0	1623.77
Yes	22.0531	0	8.17871	11739.7	3.16782	585.92	8443.2	0	0	1112.31	0	1623.77
Yes	65.2563	169.15	0	13021.1	1174.07	1806.53	11500.9	0	0	1969.01	43.3122	2333.96
Yes	65.2563	169.15	0	13021.1	1174.07	1806.53	11500.9	0	0	1969.01	43.3122	2333.96
No	68.0211	257.257	0	7472.38	2692.9	1522.24	379.267	0	0	122.949	0	813.241
No	68.0211	257.257	0	7472.38	2692.9	1522.24	379.267	0	0	122.949	0	813.241
No	0	0	0	0	5.81024	0	0	0	0	0	145.092	0
No	0	0	0	0	0	0	0	0	0	0	30.9048	0
No	0	0	0	0	0	0	0	0	0	0	30.9048	0
No	0	0	0	0	0	0	0	0	0	0	30.9048	0
No	99.4542	5.37747	0	23636.1	170.887	2387.58	2964.59	0	0	1269.7	12.5464	1102.26
No	99.4542	5.37747	0	23636.1	170.887	2387.58	2964.59	0	0	1269.7	12.5464	1102.26
Yes	54.6369	22.0156	11.8073	53422.9	599.645	1856.6	34066.2	0	0	4336.24	32.864	2255.93
Yes	54.6369	22.0156	11.8073	53422.9	599.645	1856.6	34066.2	0	0	4336.24	32.864	2255.93
No	0	0	0	119.943	15.7456	58.7406	163.953	0	0	0	0.2574	19.7735
No	0	0	0	119.943	15.7456	58.7406	163.953	0	0	0	0.2574	19.7735
No	24.9587	11.5916	0	8399.34	10.4191	382.824	20176.3	0	0	1798.12	1.79956	1521.66
No	0	0	0	112.368	0	15.1041	0	0	0	0	8.21856	0
No	0	0	0	112.368	0	15.1041	0	0	0	0	8.21856	0
Yes	45.3972	133.67	0	8419.94	0	492.075	18079.5	0	0	1184.61	0	1465.57
No	57.9855	204.661	9.0159	8458.53	2.98543	2586.12	16570.1	3.2808	155.239	1611.62	0	1538.76
No	0	0	0	3.99183	8.10418	0	4.36815	0	0	0	121.295	0
No	0	0	0	10.3496	39.6104	4.97246	12.165	0	0	0	952.375	0
No	0	0	0	10.3496	39.6104	4.97246	12.165	0	0	0	952.375	0
No	0	0	0	60.0703	6.27574	40.8494	5.33898	0	0	0	0	0
No	12.2629	0	0	8819.86	373.221	1167.34	31768.3	2.83365	41.8173	2151.86	1.1352	1423.83
No	0	0	0	166.635	3.98282	621.663	121.472	0	0	0	4.02174	0
No	22.5121	0	0.272552	3208.36	1244.34	849.127	2524.4	0	1.30689	193.487	0.829585	290.14
Yes	16.6607	0	0	20628.4	2280.29	1806.25	34081	0	8.20677	1945.3	309.837	1260.37
No	0	0	0	18.0927	0	279.735	14.4085	0	0	11.6818	30.2928	102.074
No	0	0	0	18.0927	0	279.735	14.4085	0	0	11.6818	30.2928	102.074
No	0	0	0	18.0927	0	279.735	14.4085	0	0	11.6818	30.2928	102.074
Yes	0	7.42193	0	651.296	79.7158	374.466	64.7245	0	0	154.697	0	279.801
No	0	0	0	317.491	75.116	128.677	4.46189	0	0	0	0	45.5698
No	0	0	0	317.491	75.116	128.677	4.46189	0	0	0	0	45.5698
No	0	0	0	0	2.02352	0	0	0	0	0	70.0988	0
Yes	0	177.032	0	418.11	4930.65	858.088	26.9372	0	426.284	0	0	57.5101
Yes	0	177.032	0	418.11	4930.65	858.088	26.9372	0	426.284	0	0	57.5101
No	2.5736	0	0	584.72	14.0763	107.309	5252.97	0	0	6.56734	0	94.2705
Yes	28.7505	110.633	0	259.233	2674.38	498.42	118.903	0	1005.91	11.3078	0	52.9671
Yes	28.7505	110.633	0	259.233	2674.38	498.42	118.903	0	1005.91	11.3078	0	52.9671
Yes	14.454	370.206	0	5507.77	1243.63	2655.93	24399.3	0	1205.99	1637.66	0	2506.89
Yes	14.454	370.206	0	5507.77	1243.63	2655.93	24399.3	0	1205.99	1637.66	0	2506.89
No	0	0	0	57.1656	0	83.4045	10.4545	0	0	0	11.3285	5.96975
No	0	0	0	57.1656	0	83.4045	10.4545	0	0	0	11.3285	5.96975
No	0	0	0	132.543	175.053	83.8994	0	0	17.4325	2.66499	12.0957	0
No	0	0	0	132.543	175.053	83.8994	0	0	17.4325	2.66499	12.0957	0
Yes	0	24.337	0	222.171	77.5243	421.48	37.8879	2.5118	152.328	0	0	2.97467
Yes	5.0315	165.367	0	0	1897.04	518.458	0	8.6194	887.454	0	1.27606	8.98564
Yes	5.0315	165.367	0	0	1897.04	518.458	0	8.6194	887.454	0	1.27606	8.98564
No	2.77915	0	0	242.456	2.22453	182.171	2.60691	0	0	0	0	84.925
No	0	0	0	0	0	0	0	0	0	0	14.1744	0
No	0	0	0	0	0	0	0	0	0	0	11.2097	0
No	0	0	0	0	0	0	0	0	0	0	11.2097	0
No	0	0	0	30.0565	0	0	0	0	0	0	0	0
No	0	0	0	30.0565	0	0	0	0	0	0	0	0
No	0	0	0	30.0565	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	4.44499	0
No	0	0	0	0	3.8667	0	0	0	0	0	89.7145	0
No	0	0	0	0	0	0	0	0	0	0	19.0596	0
Yes	0	0	0	5.05449	0	6.62702	0	0	0	0	0	0
No	0	0	0	0	0	2.66629	0	0	0	0	42.5431	0
No	0	0	0	5.65625	0	0	0	0	0	0	19.7494	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	6.42776	11.2952	0	199.942	235.222	472.673	0	0	7.88448	0	0	136.174
No	0	0	0	0	0	3.63669	0	0	0	0	24.7683	0
No	0	0	0	32.1151	0	112.613	0	0	0	5.28742	8.50264	0
No	0	0	0	32.1151	0	112.613	0	0	0	5.28742	8.50264	0
No	0	0	0	6.419	0	31.5251	0	0	0	0	34.7252	0
No	0	0	0	6.419	0	31.5251	0	0	0	0	34.7252	0
No	0	0	0	0	0	2.06313	0	0	0	0	0	0
No	0	0	0	0	0	2.06313	0	0	0	0	0	0
Yes	0	0	0	0	2.51047	38.4217	0	0	0	0	264.763	0
Yes	0	0	0	0	2.51047	38.4217	0	0	0	0	264.763	0
No	0	0	0	12.7624	0	21.8166	0	0	0	0	14.5219	0
No	0	0	0	12.7624	0	21.8166	0	0	0	0	14.5219	0
No	0	0	0	0	1.63451	0	0.134836	0	0	0	28.4637	0
No	0	0	0	0	1.63451	0	0.134836	0	0	0	28.4637	0
Yes	0	0	0	7.13715	7.06924	0	1.63537	0	0	0	99.485	0
Yes	52.2309	320.443	3.31789	10963.7	2484.62	484.9	49355	0	812.528	3352.26	10.555	1136.13
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	69.9307	0	0	0	0	0	543.391	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	3.23639	8.93223	4.60644	4.95929	0	0	0	0	0
Yes	4.97362	108.016	0	334.799	7017.89	75.1151	0	0	0	0	6.16174	0
Yes	4.97362	108.016	0	334.799	7017.89	75.1151	0	0	0	0	6.16174	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	1030.58	0	1219.74	91.9088	0	0	46.845	24.2759	428.906
No	0	0	0	1030.58	0	1219.74	91.9088	0	0	46.845	24.2759	428.906
No	0	0	0	1030.58	0	1219.74	91.9088	0	0	46.845	24.2759	428.906
No	0	0	0	5.68357	0	0	5.33572	0	0	0	81.3957	0
Yes	140.649	533.389	0	9936.9	7975.43	4044.16	25343.8	30.5102	1212.56	4475.83	0	2322.1
Yes	140.649	533.389	0	9936.9	7975.43	4044.16	25343.8	30.5102	1212.56	4475.83	0	2322.1
No	4.25262	0	0	24.4548	40.6396	29.2791	5.30606	0	0	0	264.939	0
No	4.25262	0	0	24.4548	40.6396	29.2791	5.30606	0	0	0	264.939	0
Yes	45.9504	0	15.9302	42410.8	5571.87	2703.67	87269.6	0	0	5640.96	706.965	3268.69
Yes	45.9504	0	15.9302	42410.8	5571.87	2703.67	87269.6	0	0	5640.96	706.965	3268.69
Yes	45.9504	0	15.9302	42410.8	5571.87	2703.67	87269.6	0	0	5640.96	706.965	3268.69
No	0	0	0	34.8316	0	26.2455	0	0	0	0	0	0
No	0	0	0	34.8316	0	26.2455	0	0	0	0	0	0
No	27.8692	0	0	2455.92	13.9542	2627.64	163.156	0	13.659	413.867	83.1192	670.079
No	27.8692	0	0	2455.92	13.9542	2627.64	163.156	0	13.659	413.867	83.1192	670.079
No	0	0	0	958.233	0	233.706	0	0	13.659	0	59.2524	108.995
No	0	0	0	958.233	0	233.706	0	0	13.659	0	59.2524	108.995
No	0	0	0	122.458	0	128.97	0	0	0	17.4794	0	53.6798
No	0	0	0	122.458	0	128.97	0	0	0	17.4794	0	53.6798
No	0	0	0	0	0	0	0	0	0	0	0.321317	0
No	2.83503	28.2466	1.40017	20.1464	0	32.5134	5.9249	0	0	0	0	0
No	23.7981	0	0	209.098	4.32009	243.618	6.89019	0	0	0	0	10.7946
No	23.7981	0	0	209.098	4.32009	243.618	6.89019	0	0	0	0	10.7946
No	23.7981	0	0	209.098	4.32009	243.618	6.89019	0	0	0	0	10.7946
No	0	0	0	31.5626	7.974	25.5546	0	11.6232	0	0	14.0428	0
No	0	0	0	31.5626	7.974	25.5546	0	11.6232	0	0	14.0428	0
No	0	0	0	31.5626	7.974	25.5546	0	11.6232	0	0	14.0428	0
No	14.2795	0	0	18.8804	201.629	155.297	2099.98	0	0	27.3046	755.214	513.133
No	14.2795	0	0	18.8804	201.629	155.297	2099.98	0	0	27.3046	755.214	513.133
No	14.2795	0	0	18.8804	201.629	155.297	2099.98	0	0	27.3046	755.214	513.133
Yes	0	0	0	77.4078	26.4142	10.5309	2629.34	0	0	136.957	277.346	303.879
Yes	0	0	0	77.4078	26.4142	10.5309	2629.34	0	0	136.957	277.346	303.879
Yes	0	0	0	77.4078	26.4142	10.5309	2629.34	0	0	136.957	277.346	303.879
No	0	0	0	0	64.6139	0	0	0	0	0	505.718	0
No	0	0	0	0	64.6139	0	0	0	0	0	505.718	0
No	0	0	0	0	64.6139	0	0	0	0	0	505.718	0
No	0	2.37842	0	171.399	6.88225	0	0	0	0	0	319.551	0
No	0	2.37842	0	171.399	6.88225	0	0	0	0	0	319.551	0
No	0	2.37842	0	171.399	6.88225	0	0	0	0	0	319.551	0
No	0	0	0	88.8255	13.1221	39.3962	33.805	0	0	0	26.4925	0
No	0	0	0	88.8255	13.1221	39.3962	33.805	0	0	0	26.4925	0
No	0	0	0	88.8255	13.1221	39.3962	33.805	0	0	0	26.4925	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
Yes	1.13314	0	6.19905	22844.4	5201.24	2966.38	49459.7	0	0	2176	1160.67	1258.77
Yes	1.13314	0	6.19905	22844.4	5201.24	2966.38	49459.7	0	0	2176	1160.67	1258.77
No	0	0	0	65.1026	99.0513	4.45422	5.78433	0	0	0	94.9207	0
No	0	0	0	65.1026	99.0513	4.45422	5.78433	0	0	0	94.9207	0
No	0	56.8382	0	11.7307	0	21.5989	36.1464	0	0	3.34352	0	0
Yes	0	43.494	0	501.931	10.606	754.133	3196.99	0	0	87.875	57.6403	332.058
No	0	1.64455	0	47.9281	5.06472	285.536	19.6363	0	0	4.54066	0	0
No	0	1.64455	0	47.9281	5.06472	285.536	19.6363	0	0	4.54066	0	0
No	0	0	0	24.7305	3.21208	43.6026	1.1082	0	0	0	0	12.4015
No	18.1083	0	29.9066	19518.5	786.986	373.292	41657.5	10.458	44.211	3778.14	1.52261	1444.28
Yes	48.0836	613.78	9.72218	13956.3	3766.18	1592.26	39610.7	19.7678	541.509	3671.51	14.4059	1632.99
No	0	0	0	167.071	20.56	526.451	34.4718	0	0	89.1667	0.626644	423.397
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	2.61349	0	0	42.881	0	191.287	4.84889	0	0	1.56173	101.785	12.4346
No	0	0	0	45.4394	0	57.045	0	0	0	0	2.60934	8.10444
No	0	0	0	0	62.8424	41.5751	58.8292	0	0	0	647.07	0
No	0	0	0	0	62.8424	41.5751	58.8292	0	0	0	647.07	0
No	0	0	0	0	62.8424	41.5751	58.8292	0	0	0	647.07	0
No	0	0	0	203.879	0	62.6825	0	0	0	0	0	0
No	0	0	0	203.879	0	62.6825	0	0	0	0	0	0
No	0	0	0	8.94533	0	2.56076	0	0	0	0	61.0963	0
Yes	49.2104	0	0	3192.55	0	1768.53	274.769	0	0	339.059	22.9897	288.106
Yes	49.2104	0	0	3192.55	0	1768.53	274.769	0	0	339.059	22.9897	288.106
Yes	49.2104	0	0	3192.55	0	1768.53	274.769	0	0	339.059	22.9897	288.106
No	1.96561	0	0	69.91	0.335469	138.337	3.2852	0	0	34.1961	3.31723	8.42696
No	6.72909	0	0	13.7523	94.279	60.1503	14.3977	0	0	0	602.644	50.7415
No	6.72909	0	0	13.7523	94.279	60.1503	14.3977	0	0	0	602.644	50.7415
No	6.72909	0	0	13.7523	94.279	60.1503	14.3977	0	0	0	602.644	50.7415
No	0	0	0	0	0	7.55832	0	0	0	0	137.874	0
No	0	0	0	0	0	7.55832	0	0	0	0	137.874	0
Yes	10.1364	102.739	0	5520.66	3387.58	1635.13	87.4861	14.0778	125.425	0	137.101	9.14652
Yes	10.1364	102.739	0	5520.66	3387.58	1635.13	87.4861	14.0778	125.425	0	137.101	9.14652
Yes	10.1364	102.739	0	5520.66	3387.58	1635.13	87.4861	14.0778	125.425	0	137.101	9.14652
No	0	0	0	14484.4	1248.86	7864.26	5948.15	0	0	0	0.463391	634.525
No	0	0	0	14484.4	1248.86	7864.26	5948.15	0	0	0	0.463391	634.525
No	0	0	0	14484.4	1248.86	7864.26	5948.15	0	0	0	0.463391	634.525
No	0	0	0	0	2.89073	0	0	0	0	0	4.3464	0
No	0	0	0	7.93954	6.37888	37.1858	0	0	0	0	3.47711	0
Yes	22.0249	458.686	0	646.328	2625.88	2008.51	12214.4	18.8822	636.406	1683.6	0	1021.79
No	0	0	0	31.5492	6.27394	124.977	0.55502	0	0	0	0	0.170973
No	0	0	0	31.5492	6.27394	124.977	0.55502	0	0	0	0	0.170973
Yes	0	323.472	15.3912	15044.4	1432.13	6412.47	68564.5	29.3508	1820.96	4436.96	0	2919.16
Yes	0	323.472	15.3912	15044.4	1432.13	6412.47	68564.5	29.3508	1820.96	4436.96	0	2919.16
No	0	1.61448	0	1515.9	0	486.23	59.5269	0	0	81.6499	0	140.443
Yes	2.06236	0	0	543.517	0	439.644	0	0	0	8.00547	0	64.3715
No	0	1.7202	0	46.4691	11.3811	7.67266	0	0	0	0	0	0
No	0	0	0	0	0	3.82614	0	0	0	0	0	0
No	0	0	0	317.06	17.1037	14.593	16.1247	0	0	0	0	0
No	0	0	0	317.06	17.1037	14.593	16.1247	0	0	0	0	0
No	0	0	0	317.06	17.1037	14.593	16.1247	0	0	0	0	0
No	0	0	0	317.06	17.1037	14.593	16.1247	0	0	0	0	0
Yes	26.7112	564.54	0	1423.59	3505.11	1709.88	2706	2.65886	823.976	10.0954	0	305.335
Yes	203.044	2073.69	0	2516.31	14494.8	2050.26	688.366	51.0067	2168.35	39.5093	0	70.1848
Yes	203.044	2073.69	0	2516.31	14494.8	2050.26	688.366	51.0067	2168.35	39.5093	0	70.1848
Yes	203.044	2073.69	0	2516.31	14494.8	2050.26	688.366	51.0067	2168.35	39.5093	0	70.1848
Yes	203.044	2073.69	0	2516.31	14494.8	2050.26	688.366	51.0067	2168.35	39.5093	0	70.1848
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	13.0788	0	0	0	0	0.441589	7.19691
No	0	0	0	139.034	43.6776	1620.24	122.283	0	39.7937	0	51.1005	435.754
No	0	0	0	139.034	43.6776	1620.24	122.283	0	39.7937	0	51.1005	435.754
No	0	0	0	139.034	43.6776	1620.24	122.283	0	39.7937	0	51.1005	435.754
No	0	0	0	139.034	43.6776	1620.24	122.283	0	39.7937	0	51.1005	435.754
No	0	0	0	139.034	43.6776	1620.24	122.283	0	39.7937	0	51.1005	435.754
No	0	0	0	139.034	43.6776	1620.24	122.283	0	39.7937	0	51.1005	435.754
No	0	0	0	139.034	43.6776	1620.24	122.283	0	39.7937	0	51.1005	435.754
No	0	0	0	139.034	43.6776	1620.24	122.283	0	39.7937	0	51.1005	435.754
Yes	67.2004	147.269	0	296.307	408.801	263.054	200.792	35.8814	176.204	0	66.318	0
Yes	67.2004	147.269	0	296.307	408.801	263.054	200.792	35.8814	176.204	0	66.318	0
Yes	67.2004	147.269	0	296.307	408.801	263.054	200.792	35.8814	176.204	0	66.318	0
Yes	67.2004	147.269	0	296.307	408.801	263.054	200.792	35.8814	176.204	0	66.318	0
Yes	67.2004	147.269	0	296.307	408.801	263.054	200.792	35.8814	176.204	0	66.318	0
Yes	67.2004	147.269	0	296.307	408.801	263.054	200.792	35.8814	176.204	0	66.318	0
